Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
16,0,-3484.781250,949.876709,1898.952515,-3546.025635,954.750671,1910.907349,-3620.200684,960.334595,1927.229980
17,0,-3484.788574,949.893188,1898.958496,-3546.030762,954.733337,1910.912354,-3620.204590,960.323792,1927.191406
18,0,-3484.795166,949.892456,1898.950317,-3546.096680,954.732727,1910.881226,-3620.279541,960.318481,1927.180908
19,0,-3485.029053,949.667786,1899.007080,-3546.103760,954.727722,1910.880249,-3620.289795,960.316650,1927.166626
20,0,-3484.860840,949.876160,1898.912598,-3546.104248,954.722046,1910.867188,-3620.287109,960.318726,1927.155640
21,0,-3484.864502,949.885437,1898.906250,-3546.104248,954.715027,1910.864502,-3620.285400,960.328003,1927.145508
22,0,-3484.985596,949.745728,1899.055176,-3546.037598,954.744690,1910.882568,-3620.273438,960.340698,1927.196655
23,0,-3484.778809,949.892273,1898.932129,-3546.033936,954.744141,1910.931030,-3620.211426,960.330933,1927.201660
24,0,-3484.959717,949.691223,1899.015381,-3546.026855,954.724609,1910.893433,-3620.275635,960.321716,1927.203857
25,0,-3484.771484,949.854187,1898.941406,-3546.035156,954.712402,1910.865601,-3620.279297,960.311035,1927.177734
26,0,-3484.847900,949.871521,1898.927490,-3546.103760,954.708923,1910.846069,-3620.287109,960.320374,1927.162231
27,0,-3484.862549,949.885315,1898.920654,-3546.104492,954.712708,1910.858887,-3620.354248,960.331787,1927.173096
28,0,-3484.859375,949.877930,1898.902954,-3546.103271,954.721619,1910.839844,-3620.290283,960.332092,1927.168945
29,0,-3484.854980,949.898621,1898.935547,-3546.092285,954.741211,1910.893921,-3620.279053,960.323853,1927.180054
30,0,-3484.777344,949.894470,1898.937378,-3546.024414,954.731934,1910.904663,-3620.273193,960.320190,1927.196167
31,0,-3484.791748,949.907227,1898.957520,-3546.024414,954.714844,1910.896973,-3620.263916,960.327515,1927.225342
32,0,-3484.781250,949.889160,1898.946167,-3546.030518,954.718628,1910.922485,-3620.269043,960.309021,1927.191650
33,0,-3484.790527,949.887878,1898.923218,-3546.031250,954.715759,1910.868408,-3620.280762,960.315918,1927.175171
34,0,-3484.859619,949.879395,1898.897461,-3546.104980,954.711182,1910.849365,-3620.288818,960.318542,1927.147949
35,0,-3484.957275,949.711365,1899.033447,-3546.113770,954.719849,1910.827515,-3620.292480,960.320923,1927.129517
36,0,-3484.981934,949.684265,1899.012207,-3546.102295,954.719727,1910.852417,-3620.288574,960.321350,1927.155029
37,0,-3484.794434,949.867004,1898.921143,-3546.030518,954.710083,1910.879639,-3620.280518,960.324524,1927.189087
38,0,-3484.888184,949.658264,1898.986450,-3546.022949,954.707520,1910.895020,-3620.269531,960.321472,1927.198364
39,0,-3484.883301,949.652283,1899.023193,-3545.963135,954.712280,1910.912598,-3620.271973,960.321533,1927.206909
40,0,-3484.946533,949.673706,1899.022339,-3546.029053,954.726135,1910.919434,-3620.274658,960.323853,1927.210449
41,0,-3484.794189,949.886414,1898.938232,-3546.034180,954.731567,1910.890991,-3620.279297,960.330627,1927.184326
42,0,-3484.959473,949.651062,1898.942383,-3546.038330,954.705017,1910.845093,-3620.287842,960.327576,1927.151489
43,0,-3484.963623,949.653748,1898.950073,-3546.036865,954.719055,1910.830200,-3620.286377,960.317322,1927.153564
44,0,-3484.796875,949.889832,1898.920410,-3546.031494,954.713501,1910.884766,-3620.280029,960.323792,1927.180786
45,0,-3484.781982,949.879822,1898.949585,-3545.971191,954.733826,1910.927368,-3620.210205,960.319824,1927.196411
46,0,-3484.781494,949.883972,1898.952515,-3545.956299,954.729126,1910.951904,-3620.199951,960.329346,1927.222412
47,0,-3484.772461,949.873535,1898.927734,-3545.948730,954.705139,1910.896729,-3620.197510,960.319702,1927.221680
48,0,-3484.779053,949.879395,1898.914673,-3546.022705,954.712585,1910.885376,-3620.204102,960.328003,1927.192261
49,0,-3484.849854,949.870972,1898.923340,-3546.033447,954.717346,1910.873413,-3620.275635,960.312683,1927.171509
50,0,-3484.993408,949.734802,1899.071533,-3546.101562,954.717590,1910.837646,-3620.285889,960.324463,1927.149048
51,0,-3484.844971,949.865967,1898.906738,-3546.106689,954.724731,1910.868042,-3620.280762,960.330688,1927.187500
52,0,-3484.937744,949.735229,1899.058105,-3546.033447,954.704163,1910.903076,-3620.272949,960.333679,1927.197510
53,0,-3484.787109,949.899963,1898.950317,-3546.025391,954.720581,1910.891846,-3620.271973,960.331177,1927.196533
54,0,-3484.781738,949.907532,1898.942383,-3545.962158,954.718872,1910.909912,-3620.206787,960.330505,1927.200317
55,0,-3484.783936,949.899536,1898.961548,-3546.025635,954.717712,1910.906128,-3620.272461,960.322571,1927.196289
56,0,-3485.036621,949.686829,1898.994263,-3546.039062,954.728027,1910.904663,-3620.279053,960.324463,1927.180664
57,0,-3485.046387,949.681763,1899.011841,-3546.107910,954.738342,1910.886108,-3620.288574,960.323730,1927.154785
58,0,-3485.040039,949.687500,1898.993408,-3546.103760,954.740112,1910.847778,-3620.289551,960.328674,1927.165161
59,0,-3484.795166,949.886169,1898.916504,-3546.101807,954.723877,1910.869995,-3620.281006,960.329895,1927.185669
60,0,-3484.970215,949.690002,1899.003418,-3546.033936,954.727417,1910.899048,-3620.215088,960.324890,1927.171509
61,0,-3484.781738,949.887268,1898.946533,-3546.029297,954.725159,1910.902344,-3620.207764,960.318054,1927.203735
62,0,-3484.779053,949.896912,1898.938599,-3546.031006,954.734375,1910.862793,-3620.204590,960.321960,1927.188110
63,0,-3484.788330,949.895447,1898.934448,-3546.028564,954.719910,1910.874268,-3620.279297,960.328857,1927.178101
64,0,-3484.857666,949.891235,1898.917480,-3546.100586,954.723511,1910.848022,-3620.290039,960.318604,1927.160645
65,0,-3484.864014,949.897949,1898.910156,-3546.103271,954.707031,1910.850830,-3620.288574,960.322937,1927.155762
66,0,-3484.863037,949.894287,1898.922485,-3546.104492,954.723511,1910.854370,-3620.284180,960.319031,1927.142700
67,0,-3484.786621,949.885132,1898.922852,-3546.035889,954.728455,1910.891235,-3620.277344,960.326782,1927.173950
68,0,-3484.790527,949.905640,1898.949219,-3546.030762,954.733521,1910.921875,-3620.273438,960.324097,1927.200195
69,0,-3484.776855,949.887451,1898.936401,-3546.025635,954.729370,1910.896118,-3620.209961,960.339172,1927.201782
70,0,-3484.773438,949.892395,1898.934814,-3546.026367,954.735046,1910.895630,-3620.207520,960.324585,1927.194336
71,0,-3484.794189,949.902893,1898.927368,-3546.098877,954.741455,1910.882202,-3620.278076,960.336060,1927.175781
72,0,-3484.862305,949.900574,1898.938232,-3546.102539,954.723450,1910.855835,-3620.285156,960.322510,1927.142212
73,0,-3484.871094,949.877930,1898.914429,-3546.104248,954.716309,1910.845459,-3620.284424,960.325378,1927.146118
74,0,-3485.005859,949.708313,1899.061157,-3546.106445,954.715637,1910.848145,-3620.284912,960.326355,1927.157593
75,0,-3484.790771,949.915833,1898.954224,-3546.031738,954.730347,1910.892090,-3620.276611,960.325867,1927.167480
76,0,-3484.772949,949.885376,1898.945190,-3546.026367,954.737671,1910.918335,-3620.272705,960.330933,1927.200684
77,0,-3484.787598,949.900269,1898.953613,-3546.028320,954.732849,1910.922607,-3620.273193,960.338745,1927.200684
78,0,-3484.785400,949.910095,1898.947998,-3546.095459,954.730652,1910.872437,-3620.281250,960.329285,1927.176636
79,0,-3484.846924,949.877136,1898.912842,-3546.104980,954.724304,1910.854492,-3620.280273,960.316223,1927.166382
80,0,-3484.868408,949.886902,1898.907349,-3546.105957,954.713501,1910.866821,-3620.284424,960.321838,1927.141235
81,0,-3484.857666,949.883972,1898.912231,-3546.102539,954.717896,1910.853882,-3620.285645,960.322327,1927.149658
82,0,-3484.789551,949.892639,1898.947144,-3546.027588,954.730164,1910.864380,-3620.279785,960.333557,1927.194580
83,0,-3484.784180,949.889893,1898.954590,-3546.023682,954.722778,1910.903198,-3620.273193,960.337097,1927.215576
84,0,-3484.778809,949.876831,1898.944580,-3546.025635,954.717224,1910.911743,-3620.270020,960.330627,1927.200562
85,0,-3484.778320,949.890442,1898.950562,-3546.028076,954.711853,1910.924316,-3620.280029,960.327393,1927.184937
86,0,-3484.846680,949.883484,1898.929321,-3546.096680,954.721008,1910.875732,-3620.280029,960.326233,1927.179932
87,0,-3484.859619,949.883484,1898.910889,-3546.106201,954.733948,1910.846191,-3620.354004,960.326416,1927.151855
88,0,-3484.851074,949.881470,1898.901489,-3546.106689,954.741882,1910.858398,-3620.256592,960.263428,1927.164429
89,0,-3484.964600,949.669006,1898.977173,-3546.106934,954.743469,1910.861328,-3620.288818,960.329163,1927.159302
90,0,-3484.785156,949.890320,1898.919800,-3546.033936,954.728882,1910.878540,-3620.279297,960.312866,1927.160889
91,0,-3484.725830,949.896606,1898.929810,-3546.035645,954.717468,1910.902832,-3620.282227,960.320557,1927.190186
92,0,-3484.783447,949.876648,1898.940796,-3546.028564,954.727661,1910.891479,-3620.279541,960.316223,1927.181763
93,0,-3484.784912,949.905823,1898.941162,-3546.030762,954.720215,1910.905884,-3620.280762,960.329712,1927.187134
94,0,-3484.786621,949.878906,1898.911011,-3546.039551,954.746094,1910.877319,-3620.290283,960.337708,1927.177490
95,0,-3484.801025,949.905457,1898.917847,-3546.042725,954.716736,1910.865845,-3620.295166,960.329895,1927.145386
96,0,-3484.797852,949.893372,1898.909912,-3546.042480,954.726440,1910.857056,-3620.291748,960.321655,1927.130249
97,0,-3484.946533,949.647095,1898.918335,-3546.034424,954.708984,1910.894775,-3620.285645,960.317871,1927.149170
98,0,-3484.885742,949.661072,1898.999878,-3545.973145,954.723267,1910.909912,-3620.211914,960.311340,1927.168579
99,0,-3484.713379,949.882202,1898.928101,-3545.962891,954.724121,1910.891357,-3620.204346,960.328430,1927.182983
100,0,-3484.715088,949.901184,1898.943115,-3545.958984,954.727112,1910.896240,-3620.205811,960.330933,1927.196533

