Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
227,0,1979.103271,-1180.661011,1356.550781,2038.700317,-1180.185303,1359.519165,2114.430176,-1176.712646,1361.994995
228,0,1979.110718,-1180.660278,1356.525269,2038.733765,-1180.108398,1359.574463,2114.283447,-1176.601074,1361.935791
229,0,1979.057373,-1180.650757,1356.539551,2038.725586,-1180.192871,1359.586670,2114.405273,-1176.694214,1362.007935
230,0,1979.028320,-1180.622559,1356.511719,2038.674072,-1179.635742,1359.448364,2114.308594,-1176.597778,1362.000366
231,0,1978.952881,-1180.626099,1356.558105,2038.702271,-1179.986206,1359.556641,2114.309082,-1176.625977,1362.005005
232,0,1979.007324,-1180.638184,1356.566772,2038.711304,-1179.956543,1359.572144,2114.488037,-1176.751221,1362.078247
233,0,1979.006104,-1180.642944,1356.570435,2038.659546,-1179.979980,1359.534302,2114.381836,-1176.701294,1362.052734
234,0,1979.064697,-1180.643677,1356.571289,2038.718994,-1180.002563,1359.523926,2114.129150,-1176.521118,1361.942505
235,0,1979.010864,-1180.630371,1356.564819,2038.682983,-1180.005859,1359.479980,2114.030029,-1176.423950,1361.905640
236,0,1979.013794,-1180.622559,1356.567749,2038.706543,-1180.099121,1359.495361,2114.558350,-1176.777588,1362.059692
237,0,1979.008057,-1180.622070,1356.594482,2038.607300,-1180.068726,1359.445435,2114.611328,-1176.808960,1362.082764
238,0,1979.116455,-1180.650879,1356.542480,2038.593262,-1180.099243,1359.427246,2114.335693,-1176.653809,1361.987183
239,0,1979.061523,-1180.644409,1356.543335,2038.687988,-1180.206665,1359.507812,2114.508789,-1176.765747,1362.023682
240,0,1979.108521,-1180.662109,1356.505859,2038.600464,-1180.145142,1359.470337,2114.525879,-1176.771240,1362.052856
241,0,1979.116089,-1180.655640,1356.479614,2038.632812,-1180.116821,1359.484375,2114.404541,-1176.689087,1361.959961
242,0,1979.105835,-1180.665161,1356.496216,2038.552734,-1179.585815,1359.290771,2114.400635,-1176.683960,1361.957886
243,0,1979.100830,-1180.677612,1356.495239,2038.691284,-1180.029419,1359.458252,2114.193359,-1176.555542,1361.893555
244,0,1979.097778,-1180.677368,1356.464966,2038.571411,-1179.933105,1359.426636,2114.036621,-1176.449951,1361.829102
245,0,1979.154419,-1180.680420,1356.462280,2038.688477,-1179.964722,1359.439453,2114.390137,-1176.683105,1361.957520
246,0,1979.157104,-1180.680420,1356.482910,2038.716553,-1179.973999,1359.505981,2114.070557,-1176.439819,1361.876953
247,0,1979.156372,-1180.666260,1356.521118,2038.714600,-1180.033936,1359.536743,2114.139160,-1176.473633,1361.895142
248,0,1979.163574,-1180.656616,1356.540771,2038.686035,-1180.019409,1359.472534,2114.156250,-1176.487183,1361.927490
249,0,1979.173950,-1180.651001,1356.527588,2038.731323,-1180.070312,1359.545654,2114.170654,-1176.473511,1361.900146
250,0,1979.125977,-1180.631592,1356.549927,2038.700806,-1180.037964,1359.476929,2114.184326,-1176.498291,1361.918579
251,0,1979.119995,-1180.647217,1356.554932,2038.743774,-1180.168213,1359.532227,2114.220703,-1176.488525,1361.930542
252,0,1979.124390,-1180.634155,1356.556641,2038.649292,-1180.044312,1359.481445,2114.262695,-1176.528076,1361.955078
253,0,1979.122070,-1180.640015,1356.560425,2038.651001,-1180.153564,1359.484131,2114.278320,-1176.558472,1361.998901
254,0,1979.175903,-1180.636963,1356.582031,2038.644531,-1180.192017,1359.492310,2114.298096,-1176.545166,1361.993164
255,0,1979.175049,-1180.632812,1356.564331,2038.658325,-1180.197876,1359.573364,2114.450928,-1176.652344,1362.043457
256,0,1979.123901,-1180.620361,1356.581299,2038.697754,-1180.113525,1359.593384,2114.461426,-1176.684937,1362.089478
257,0,1979.072266,-1180.613281,1356.548462,2038.665771,-1179.618530,1359.458008,2114.345947,-1176.619751,1362.005737
258,0,1979.067017,-1180.626343,1356.535278,2038.653564,-1179.612915,1359.428833,2114.253906,-1176.577515,1361.954102
259,0,1979.059814,-1180.633545,1356.514160,2038.661987,-1179.654053,1359.417480,2114.197998,-1176.508423,1361.925293
260,0,1979.112183,-1180.645020,1356.501831,2038.672729,-1179.619263,1359.401855,2114.455322,-1176.694946,1362.012329
261,0,1979.050293,-1180.650146,1356.492798,2038.687012,-1179.615967,1359.415405,2114.431152,-1176.678345,1361.995972
262,0,1979.053467,-1180.648804,1356.497925,2038.688721,-1179.645874,1359.425415,2114.430664,-1176.681152,1361.996460
263,0,1979.106934,-1180.650146,1356.527954,2038.719238,-1179.990723,1359.540161,2114.156494,-1176.511108,1361.911621
264,0,1979.061279,-1180.629883,1356.487305,2038.710815,-1179.956909,1359.490845,2114.290771,-1176.618408,1361.971313
265,0,1979.117920,-1180.639526,1356.512573,2038.703857,-1180.008789,1359.514893,2114.267578,-1176.601074,1361.970947
266,0,1979.008911,-1180.625488,1356.536011,2038.709351,-1179.646362,1359.438599,2114.208984,-1176.563599,1361.923950
267,0,1979.005615,-1180.630127,1356.540649,2038.704346,-1180.002808,1359.523682,2114.223145,-1176.563599,1361.931763
268,0,1979.062866,-1180.638672,1356.553223,2038.546143,-1179.574097,1359.376587,2114.290527,-1176.567261,1361.966431
269,0,1979.064819,-1180.639526,1356.564697,2038.688232,-1180.012451,1359.553589,2114.473877,-1176.729492,1362.082031
270,0,1979.068359,-1180.631104,1356.566650,2038.572021,-1179.584229,1359.446411,2114.568848,-1176.788086,1362.106079
271,0,1979.123779,-1180.639282,1356.557495,2038.652710,-1179.880249,1359.562378,2114.425537,-1176.684570,1362.052856
272,0,1979.072876,-1180.622559,1356.569702,2038.697021,-1179.646484,1359.502075,2114.477051,-1176.750366,1362.077515
273,0,1979.066040,-1180.636475,1356.554810,2038.784546,-1179.964478,1359.558716,2114.613281,-1176.849976,1362.120728
274,0,1979.062622,-1180.643188,1356.555298,2038.749756,-1179.940674,1359.525024,2114.544189,-1176.754395,1362.071289
275,0,1979.065796,-1180.646118,1356.517090,2038.634521,-1179.890747,1359.436401,2114.675293,-1176.841919,1362.069580
276,0,1979.055420,-1180.654419,1356.531860,2038.606689,-1179.974854,1359.387085,2114.643066,-1176.832764,1362.060059
277,0,1979.111206,-1180.657959,1356.516602,2038.715576,-1180.019775,1359.485107,2114.482178,-1176.772705,1362.011108
278,0,1979.114136,-1180.649536,1356.506104,2038.684326,-1179.620972,1359.417236,2114.455322,-1176.725342,1362.012939
279,0,1979.061035,-1180.636597,1356.503418,2038.701782,-1179.616699,1359.436890,2114.402832,-1176.692383,1361.989258
280,0,1979.057373,-1180.643433,1356.500122,2038.717285,-1180.034180,1359.523193,2114.389160,-1176.684448,1362.005371
281,0,1979.112183,-1180.650513,1356.501953,2038.658325,-1179.992798,1359.482300,2114.008789,-1176.397217,1361.854492
282,0,1979.057983,-1180.636108,1356.491821,2038.533447,-1179.554810,1359.328857,2114.446777,-1176.747437,1362.008789
283,0,1979.062866,-1180.628906,1356.513916,2038.589722,-1179.974854,1359.419922,2114.068359,-1176.424683,1361.856689
284,0,1979.065918,-1180.625244,1356.522827,2038.642456,-1179.963623,1359.452271,2114.066406,-1176.455933,1361.872803
285,0,1979.124878,-1180.628174,1356.529663,2038.648315,-1179.931641,1359.463989,2114.090088,-1176.460571,1361.920044
286,0,1979.075195,-1180.619019,1356.561279,2038.667725,-1179.966309,1359.522949,2114.052002,-1176.415161,1361.915649
287,0,1979.187256,-1180.627441,1356.552368,2038.759033,-1179.633545,1359.514160,2114.106689,-1176.453613,1361.982422
288,0,1979.130981,-1180.626343,1356.569946,2038.670288,-1179.940430,1359.567383,2114.095703,-1176.435059,1361.972168
289,0,1979.179443,-1180.647949,1356.568726,2038.779053,-1179.986450,1359.642578,2114.106689,-1176.477295,1361.991577
290,0,1979.126099,-1180.639404,1356.583862,2038.627441,-1179.979004,1359.537354,2114.122314,-1176.503906,1361.978638
291,0,1979.123413,-1180.644531,1356.575928,2038.717773,-1179.696045,1359.508911,2114.138916,-1176.506104,1361.979492
292,0,1979.124268,-1180.644043,1356.568359,2038.687744,-1179.674683,1359.481567,2114.119873,-1176.482300,1361.946411
293,0,1979.125488,-1180.627319,1356.588623,2038.702515,-1180.012817,1359.543579,2114.115479,-1176.459351,1361.935547
294,0,1979.015747,-1180.619385,1356.546143,2038.608521,-1179.966675,1359.501343,2114.092773,-1176.460083,1361.916382
295,0,1979.116089,-1180.648682,1356.505859,2038.654297,-1179.953247,1359.472412,2114.084961,-1176.470459,1361.918823
296,0,1979.163330,-1180.661865,1356.476318,2038.611938,-1179.999268,1359.460205,2114.204834,-1176.522461,1361.934204
297,0,1979.164062,-1180.657104,1356.486938,2038.627197,-1179.961304,1359.462524,2114.322021,-1176.596436,1361.969360
298,0,1979.171021,-1180.634644,1356.468994,2038.647461,-1179.949463,1359.433960,2114.488037,-1176.695923,1361.971313
299,0,1979.113892,-1180.633911,1356.454102,2038.637817,-1179.968140,1359.406128,2114.807129,-1176.906738,1362.057861
300,0,1979.058960,-1180.629639,1356.460815,2038.710571,-1179.625854,1359.338379,2114.592529,-1176.823730,1362.008667
301,0,1978.999512,-1180.627197,1356.506104,2038.744263,-1179.990234,1359.453247,2114.353760,-1176.624634,1361.920654
302,0,1979.052979,-1180.653320,1356.478638,2038.701294,-1179.997681,1359.516602,2114.178711,-1176.541870,1361.905151
303,0,1978.999512,-1180.648071,1356.519165,2038.563477,-1179.563110,1359.352539,2114.358643,-1176.684448,1362.015137
304,0,1978.995972,-1180.642334,1356.568481,2038.710815,-1179.993896,1359.561401,2114.445312,-1176.738403,1362.066284
305,0,1979.056519,-1180.650391,1356.539062,2038.668579,-1179.653809,1359.483032,2114.568115,-1176.818359,1362.090332
306,0,1979.116089,-1180.655151,1356.546265,2038.581665,-1179.991821,1359.462280,2114.588623,-1176.831543,1362.102661
307,0,1979.126587,-1180.636108,1356.554199,2038.741821,-1179.995117,1359.524292,2114.379883,-1176.654785,1362.010620
308,0,1979.126953,-1180.637329,1356.558960,2038.627808,-1179.942261,1359.443726,2114.627441,-1176.867188,1362.108032
309,0,1979.223022,-1180.676270,1356.497681,2038.713745,-1180.046509,1359.474976,2114.383789,-1176.718018,1361.999512
310,0,1979.108887,-1180.674194,1356.537720,2038.599243,-1180.029053,1359.434570,2114.620361,-1176.871338,1362.098633
311,0,1979.107544,-1180.672852,1356.540283,2038.616455,-1180.008301,1359.459839,2114.579590,-1176.821411,1362.088257
312,0,1979.055664,-1180.656250,1356.542358,2038.720581,-1180.119873,1359.523071,2114.550049,-1176.799683,1362.085449
313,0,1979.054810,-1180.657227,1356.529907,2038.639771,-1180.025391,1359.492676,2114.318115,-1176.626465,1361.988159
314,0,1979.113647,-1180.652222,1356.505005,2038.720093,-1180.094849,1359.535156,2114.482910,-1176.768311,1362.037598
315,0,1979.112793,-1180.652222,1356.482666,2038.597534,-1180.130615,1359.454834,2114.181641,-1176.551758,1361.896362
316,0,1979.168701,-1180.657104,1356.473022,2038.580688,-1180.067261,1359.422974,2114.398193,-1176.715088,1361.957397
317,0,1979.107788,-1180.662720,1356.485352,2038.625977,-1179.619385,1359.316284,2114.374756,-1176.696167,1361.950562
318,0,1979.051270,-1180.656372,1356.497070,2038.708496,-1180.042725,1359.446777,2114.074707,-1176.475586,1361.843140
319,0,1979.044434,-1180.670288,1356.494263,2038.700806,-1179.996948,1359.494385,2114.269531,-1176.567993,1361.892212
320,0,1979.105591,-1180.666138,1356.505127,2038.605225,-1179.939697,1359.464966,2114.145264,-1176.474854,1361.891602
321,0,1979.117065,-1180.643433,1356.517700,2038.699585,-1179.610352,1359.440796,2114.466309,-1176.708618,1362.042358
322,0,1979.069458,-1180.623413,1356.531860,2038.737793,-1179.995728,1359.479736,2114.225342,-1176.569946,1361.935913
323,0,1979.124756,-1180.632812,1356.532715,2038.730103,-1180.027100,1359.471924,2114.511475,-1176.750854,1362.038208
324,0,1979.127563,-1180.629517,1356.549683,2038.715088,-1180.035522,1359.488403,2114.564453,-1176.793213,1362.064941
325,0,1979.069458,-1180.626953,1356.560669,2038.617554,-1179.988403,1359.435425,2114.536377,-1176.772705,1362.046265
326,0,1979.173950,-1180.653564,1356.547852,2038.588989,-1180.013062,1359.407837,2114.345215,-1176.635132,1361.973145
327,0,1979.173462,-1180.653320,1356.542725,2038.704590,-1180.062256,1359.530640,2114.061523,-1176.390137,1361.865601
328,0,1979.118774,-1180.645996,1356.541260,2038.738525,-1180.058472,1359.557861,2114.534912,-1176.789185,1362.077271
329,0,1979.120605,-1180.642456,1356.537109,2038.590454,-1179.581543,1359.396484,2114.142334,-1176.475586,1361.914551
330,0,1979.065430,-1180.630371,1356.520020,2038.620728,-1179.932983,1359.484985,2114.139893,-1176.494507,1361.905884
331,0,1979.116089,-1180.632202,1356.536865,2038.759033,-1179.979980,1359.509644,2114.075928,-1176.475464,1361.876709
332,0,1979.169922,-1180.650024,1356.495239,2038.767090,-1180.000732,1359.441650,2114.157959,-1176.484619,1361.871704
333,0,1979.168213,-1180.655396,1356.432617,2038.595703,-1179.570068,1359.289551,2114.095459,-1176.406006,1361.834595
334,0,1979.170044,-1180.649658,1356.437866,2038.640747,-1179.925903,1359.418335,2114.170898,-1176.469971,1361.864014
335,0,1979.169067,-1180.640991,1356.471558,2038.608276,-1179.963745,1359.406372,2114.128662,-1176.439331,1361.850708
336,0,1979.114624,-1180.642212,1356.488037,2038.752563,-1180.020142,1359.516968,2114.140869,-1176.470825,1361.895142
337,0,1979.117920,-1180.640747,1356.498291,2038.746094,-1180.026611,1359.510132,2114.080811,-1176.476074,1361.905151
338,0,1979.122681,-1180.633423,1356.511597,2038.688477,-1179.999634,1359.526123,2114.093994,-1176.462158,1361.905884
339,0,1979.173462,-1180.648560,1356.513916,2038.622559,-1179.589478,1359.393799,2114.079590,-1176.442505,1361.895508
340,0,1979.171753,-1180.652588,1356.524170,2038.710083,-1180.010864,1359.485352,2114.118652,-1176.445068,1361.917847
341,0,1979.261597,-1180.668945,1356.450439,2038.741821,-1179.981201,1359.497314,2114.123047,-1176.444336,1361.897217
342,0,1979.166138,-1180.646240,1356.538086,2038.631714,-1179.978638,1359.461182,2114.023193,-1176.390381,1361.877930
343,0,1979.167358,-1180.655151,1356.496338,2038.570435,-1179.570435,1359.380127,2114.049316,-1176.418457,1361.896484
344,0,1979.270752,-1180.668945,1356.489746,2038.727051,-1180.024780,1359.561035,2114.154297,-1176.447998,1361.916016
345,0,1979.281006,-1180.659790,1356.539673,2038.715820,-1180.008911,1359.541992,2114.147705,-1176.478149,1361.921631
346,0,1979.171265,-1180.639160,1356.543945,2038.741577,-1179.975586,1359.539185,2114.175537,-1176.471802,1361.926392
347,0,1979.170898,-1180.632812,1356.535889,2038.719238,-1179.986694,1359.535034,2114.158936,-1176.439697,1361.918213
348,0,1979.170532,-1180.636108,1356.541260,2038.611938,-1180.001587,1359.421997,2114.159668,-1176.435791,1361.880493
349,0,1979.117676,-1180.635864,1356.508911,2038.643799,-1179.979126,1359.414429,2114.168945,-1176.467407,1361.881714
350,0,1979.161743,-1180.649536,1356.502319,2038.647461,-1180.024780,1359.438599,2114.183105,-1176.511230,1361.894165
351,0,1979.220215,-1180.655273,1356.509521,2038.656494,-1180.051392,1359.456909,2114.211182,-1176.494995,1361.912354
352,0,1979.170044,-1180.650391,1356.474243,2038.657715,-1180.058594,1359.490967,2114.141357,-1176.488281,1361.909302
353,0,1979.165649,-1180.661865,1356.476074,2038.652466,-1180.137939,1359.525513,2114.198242,-1176.534912,1361.958252
354,0,1979.170776,-1180.654541,1356.506958,2038.659302,-1180.181152,1359.505859,2114.175781,-1176.517700,1361.961548
355,0,1979.171387,-1180.640625,1356.546631,2038.672485,-1180.153442,1359.533691,2114.255127,-1176.575928,1361.977173
356,0,1979.221313,-1180.661865,1356.474121,2038.657471,-1180.182495,1359.526611,2114.587402,-1176.795044,1362.093384
357,0,1979.167969,-1180.645996,1356.546753,2038.642700,-1180.270264,1359.489746,2114.695068,-1176.873291,1362.087646
358,0,1979.170532,-1180.655396,1356.505981,2038.724854,-1180.290527,1359.571411,2114.519531,-1176.780029,1362.035889
359,0,1979.171997,-1180.659302,1356.522827,2038.650513,-1180.250366,1359.535278,2114.207031,-1176.562866,1361.954956
360,0,1979.169922,-1180.664551,1356.519043,2038.691528,-1180.275635,1359.549194,2114.558105,-1176.777954,1362.067505
361,0,1979.112183,-1180.659302,1356.518311,2038.756348,-1180.273438,1359.581299,2114.198486,-1176.514404,1361.981689
362,0,1979.168579,-1180.646484,1356.546021,2038.765137,-1180.251831,1359.581543,2114.512207,-1176.734375,1362.052368
363,0,1979.158813,-1180.650757,1356.482788,2038.749512,-1180.264771,1359.589111,2114.502686,-1176.719116,1362.046143
364,0,1979.224487,-1180.651978,1356.469116,2038.659546,-1180.227539,1359.513306,2114.480713,-1176.718506,1362.022949
365,0,1979.165894,-1180.656494,1356.468140,2038.611694,-1180.251221,1359.516602,2114.445312,-1176.691406,1361.982422
366,0,1979.107910,-1180.657959,1356.472900,2038.577515,-1179.562012,1359.319946,2114.668213,-1176.857178,1362.064331
367,0,1979.112427,-1180.653076,1356.497070,2038.685547,-1179.622681,1359.377808,2114.619385,-1176.795410,1362.032349
368,0,1979.223877,-1180.663086,1356.494385,2038.719360,-1179.640381,1359.407837,2114.656006,-1176.821777,1362.078979
369,0,1979.260620,-1180.685669,1356.386841,2038.653076,-1179.957397,1359.461182,2114.651123,-1176.838013,1362.081299
370,0,1979.253540,-1180.685425,1356.416748,2038.748535,-1180.017822,1359.526855,2114.551514,-1176.771851,1362.059448
371,0,1979.173340,-1180.652954,1356.522949,2038.658325,-1179.933960,1359.475464,2114.763184,-1176.891602,1362.125610
372,0,1979.117065,-1180.648804,1356.525146,2038.650757,-1179.988892,1359.468384,2114.877441,-1176.974731,1362.153076
373,0,1979.119629,-1180.641968,1356.526123,2038.597534,-1179.581177,1359.334717,2114.887939,-1176.896118,1362.128052
374,0,1979.125610,-1180.635376,1356.551514,2038.630737,-1179.971680,1359.437622,2114.902588,-1176.974976,1362.159912
375,0,1979.179565,-1180.643555,1356.551392,2038.752075,-1180.019531,1359.510498,2114.480225,-1176.729248,1362.047974
376,0,1979.176880,-1180.646240,1356.541992,2038.656982,-1179.964844,1359.441284,2114.462402,-1176.670776,1362.051270
377,0,1979.181030,-1180.639038,1356.546143,2038.658203,-1179.934448,1359.473633,2114.725098,-1176.882568,1362.150391
378,0,1979.177490,-1180.645874,1356.539673,2038.689087,-1179.941284,1359.482056,2114.722656,-1176.874878,1362.128296
379,0,1979.123779,-1180.634399,1356.534058,2038.678467,-1179.989990,1359.445068,2114.703369,-1176.862793,1362.114868
380,0,1979.175171,-1180.645630,1356.512695,2038.645020,-1179.980713,1359.437378,2114.662109,-1176.861206,1362.076172
381,0,1979.171387,-1180.644775,1356.479736,2038.637817,-1180.057617,1359.432861,2114.401855,-1176.644409,1361.961304
382,0,1979.166382,-1180.653442,1356.474976,2038.735107,-1180.142700,1359.486816,2114.619873,-1176.823242,1362.038940
383,0,1979.112305,-1180.641357,1356.486572,2038.707031,-1179.640259,1359.365723,2114.583984,-1176.775513,1362.015259
384,0,1979.112671,-1180.641968,1356.480591,2038.708252,-1179.637695,1359.385132,2114.559814,-1176.758789,1361.998657
385,0,1979.113892,-1180.640015,1356.468384,2038.642822,-1179.923584,1359.416016,2114.534668,-1176.744751,1361.982666
386,0,1979.167969,-1180.651001,1356.460327,2038.726074,-1179.996094,1359.473755,2114.631592,-1176.851562,1362.054688
387,0,1979.168701,-1180.650391,1356.459106,2038.691284,-1179.629395,1359.364990,2114.166992,-1176.467285,1361.853394
388,0,1979.168335,-1180.656738,1356.492188,2038.647949,-1179.958496,1359.382080,2114.644287,-1176.835693,1362.045410
389,0,1979.110718,-1180.655640,1356.512085,2038.582520,-1179.576660,1359.299927,2114.664307,-1176.844116,1362.058716
390,0,1979.162231,-1180.671631,1356.512085,2038.707764,-1180.003540,1359.458618,2114.421631,-1176.681274,1361.993408
391,0,1979.110840,-1180.661865,1356.540283,2038.619019,-1179.938599,1359.433350,2114.577881,-1176.797729,1362.071655
392,0,1979.168091,-1180.669434,1356.529663,2038.649048,-1179.952026,1359.464722,2114.612549,-1176.847656,1362.122070
393,0,1979.219849,-1180.684326,1356.488525,2038.723267,-1180.092529,1359.499023,2114.657715,-1176.902832,1362.150635
394,0,1979.123169,-1180.663818,1356.512573,2038.740356,-1180.025146,1359.552490,2114.660645,-1176.912231,1362.161743
395,0,1979.173340,-1180.663086,1356.539062,2038.648560,-1180.014404,1359.521606,2114.631348,-1176.822144,1362.123047
396,0,1979.215942,-1180.678345,1356.484619,2038.573975,-1179.612915,1359.397095,2114.722168,-1176.894165,1362.131470
397,0,1979.206909,-1180.696289,1356.476807,2038.578247,-1179.631592,1359.396729,2114.710938,-1176.910767,1362.112305
398,0,1979.164917,-1180.668335,1356.534546,2038.615723,-1179.965942,1359.434814,2114.749268,-1176.941895,1362.148193
399,0,1979.163940,-1180.665894,1356.507812,2038.568970,-1179.571533,1359.335083,2114.587646,-1176.804565,1362.089600
400,0,1979.221436,-1180.670166,1356.478149,2038.733765,-1180.002686,1359.488037,2114.528564,-1176.778931,1362.054077
401,0,1979.220581,-1180.661011,1356.512451,2038.707275,-1179.648315,1359.433716,2114.529053,-1176.781616,1362.056030
402,0,1979.170166,-1180.646118,1356.459106,2038.730591,-1179.988403,1359.513306,2114.660400,-1176.852051,1362.079468
403,0,1979.110718,-1180.643799,1356.472412,2038.649536,-1179.977905,1359.478271,2114.617920,-1176.797974,1362.051147
404,0,1979.160767,-1180.660278,1356.476562,2038.610474,-1179.968994,1359.455322,2114.345703,-1176.623779,1361.949829
405,0,1979.160889,-1180.659790,1356.483765,2038.731812,-1179.955566,1359.511841,2114.632812,-1176.828247,1362.042847
406,0,1979.063599,-1180.639526,1356.496094,2038.640015,-1179.950928,1359.422363,2114.649414,-1176.838013,1362.046631
407,0,1979.120972,-1180.648438,1356.478271,2038.636475,-1179.995972,1359.427124,2114.397217,-1176.640381,1361.960449
408,0,1979.127930,-1180.639771,1356.483154,2038.555664,-1179.568359,1359.328369,2114.486816,-1176.748901,1362.014038
409,0,1979.185791,-1180.646973,1356.486572,2038.640015,-1179.938965,1359.436279,2114.486084,-1176.747314,1362.013550
410,0,1979.174194,-1180.654907,1356.519897,2038.714355,-1180.017212,1359.513672,2114.555908,-1176.819580,1362.076172
411,0,1979.117432,-1180.656860,1356.505127,2038.670044,-1179.655273,1359.410889,2114.406494,-1176.708496,1362.030273
412,0,1979.108643,-1180.659302,1356.543335,2038.562256,-1179.600220,1359.365479,2114.267822,-1176.583862,1361.957642
413,0,1979.166748,-1180.661865,1356.539795,2038.692261,-1179.662598,1359.422607,2114.293701,-1176.592773,1361.962891
414,0,1979.117920,-1180.649780,1356.539307,2038.576172,-1179.566772,1359.345947,2114.234131,-1176.550781,1361.940308
415,0,1979.228516,-1180.652222,1356.537109,2038.609009,-1179.973389,1359.445068,2114.538330,-1176.814087,1362.046875
416,0,1979.178345,-1180.645142,1356.488525,2038.732056,-1180.028564,1359.510132,2114.552979,-1176.795654,1362.055054
417,0,1979.063110,-1180.655518,1356.477905,2038.636963,-1179.945435,1359.474243,2114.702393,-1176.884033,1362.095215
418,0,1979.113159,-1180.667847,1356.479004,2038.700073,-1180.032715,1359.535767,2114.214844,-1176.557251,1361.911377
419,0,1979.104492,-1180.668213,1356.516968,2038.567993,-1179.581787,1359.352783,2114.502197,-1176.789673,1362.020264
420,0,1979.103394,-1180.669067,1356.511719,2038.610474,-1179.960205,1359.434082,2114.043945,-1176.446777,1361.846558
421,0,1979.051636,-1180.656738,1356.507690,2038.638306,-1179.978149,1359.446411,2114.433105,-1176.743042,1361.989502
422,0,1979.111572,-1180.661011,1356.498535,2038.622192,-1179.944946,1359.448120,2114.082031,-1176.449951,1361.899780
423,0,1979.122070,-1180.640381,1356.503174,2038.622803,-1179.945312,1359.437744,2114.053955,-1176.405640,1361.896118
424,0,1979.122681,-1180.643799,1356.523193,2038.581177,-1179.588379,1359.356201,2114.056641,-1176.403320,1361.903442
425,0,1979.168945,-1180.664673,1356.523193,2038.629761,-1179.940186,1359.468872,2114.092529,-1176.420166,1361.913452
426,0,1979.107788,-1180.664917,1356.538452,2038.737305,-1180.007935,1359.537964,2114.066162,-1176.438843,1361.901611
427,0,1979.162231,-1180.669556,1356.535156,2038.595947,-1179.984009,1359.445435,2114.084717,-1176.477905,1361.921387
428,0,1979.004761,-1180.634155,1356.556885,2038.613037,-1179.994263,1359.483398,2114.089111,-1176.462769,1361.920898
429,0,1979.119995,-1180.645142,1356.546753,2038.740601,-1180.043091,1359.529175,2114.097168,-1176.464722,1361.904541
430,0,1979.125732,-1180.637085,1356.535156,2038.730591,-1180.044312,1359.489258,2114.099854,-1176.442139,1361.894409
431,0,1979.127075,-1180.633179,1356.527832,2038.708252,-1179.648193,1359.416626,2114.127197,-1176.484253,1361.931396
432,0,1979.122070,-1180.635864,1356.527710,2038.605957,-1179.556519,1359.367798,2114.245117,-1176.553711,1361.958862
433,0,1979.116699,-1180.638428,1356.520752,2038.609741,-1179.970337,1359.434448,2114.285645,-1176.606079,1361.966187
434,0,1979.108643,-1180.651611,1356.514526,2038.729248,-1179.650757,1359.430054,2114.210449,-1176.536987,1361.935181
435,0,1979.054321,-1180.648071,1356.529297,2038.678833,-1179.974365,1359.487671,2114.415527,-1176.691040,1362.000488
436,0,1979.058594,-1180.643066,1356.518311,2038.762817,-1179.999512,1359.514038,2114.552734,-1176.768921,1362.052979
437,0,1979.061035,-1180.644531,1356.520752,2038.744507,-1180.006104,1359.491943,2114.709961,-1176.874756,1362.107178
438,0,1979.119263,-1180.653687,1356.517578,2038.647949,-1179.971558,1359.467041,2114.562744,-1176.750122,1362.056763
439,0,1979.167603,-1180.659790,1356.550293,2038.611938,-1179.599854,1359.367432,2114.521973,-1176.731323,1362.045654
440,0,1979.222290,-1180.676270,1356.518433,2038.619263,-1179.604492,1359.374512,2114.614502,-1176.827515,1362.103882
441,0,1979.254272,-1180.690552,1356.446899,2038.721069,-1179.682861,1359.439331,2114.606934,-1176.844360,1362.098877
442,0,1979.361084,-1180.716431,1356.458374,2038.770630,-1180.036987,1359.533447,2114.717773,-1176.908203,1362.130127
443,0,1979.215942,-1180.677612,1356.487793,2038.766602,-1180.056885,1359.514771,2114.569824,-1176.773193,1362.064331
444,0,1979.227051,-1180.667236,1356.524536,2038.670288,-1179.967041,1359.451416,2114.580078,-1176.790894,1362.077637
445,0,1979.283325,-1180.656982,1356.525146,2038.618042,-1179.598755,1359.372559,2114.535645,-1176.739136,1362.032837
446,0,1979.237183,-1180.648071,1356.524170,2038.734863,-1179.992554,1359.485962,2114.681641,-1176.841187,1362.079834
447,0,1979.168701,-1180.646362,1356.534302,2038.771851,-1180.002686,1359.484497,2114.691162,-1176.838379,1362.094116
448,0,1979.112793,-1180.652466,1356.524658,2038.770874,-1179.994263,1359.517456,2114.687012,-1176.830078,1362.082031
449,0,1979.107544,-1180.659058,1356.519287,2038.752075,-1180.042236,1359.530396,2114.662354,-1176.861694,1362.077271
450,0,1979.108154,-1180.660889,1356.519043,2038.683594,-1179.978271,1359.508423,2114.516602,-1176.771484,1362.019775
451,0,1979.112061,-1180.668213,1356.473389,2038.681763,-1180.026245,1359.510010,2114.807373,-1176.918579,1362.116821
452,0,1979.122681,-1180.652466,1356.483398,2038.676758,-1180.045288,1359.497925,2114.817627,-1176.950562,1362.134399
453,0,1979.071289,-1180.624756,1356.520874,2038.774292,-1180.017822,1359.557007,2114.701904,-1176.847168,1362.099243
454,0,1979.014160,-1180.619019,1356.529785,2038.718506,-1179.642456,1359.413208,2114.830566,-1176.943115,1362.145508
